"Genotype","ProteinCenterd","StarchCenterd","BetaglucansCenterd","FiberCenterd","flowering_timeCenterd","Tiller.LengthCenterd","Grain_weightCenterd","number_of_grainsCenterd","Number.Of.TillersCenterd","Spike.LengthCenterd"
"03_02",0.181180838875338,-1.87642817862094,-0.365333911375086,-0.032093511023561,15.9606315765252,3.74043919536279,-0.209962758057853,-0.62636413103586,-0.896928369733413,-0.143265905362433
"03_05",1.13859639768478,2.06357874370518,-0.754265059090528,-0.168526519904727,23.629032795464,3.73887101940404,-0.091087931286593,-1.24422345411045,1.01482033657004,-0.773054125752658
"03_06",1.23347734552773,-0.535526208028363,-0.30365613694176,-0.096097410411183,16.7936109003957,-3.45523297592566,-0.263353267531736,-5.56923871563257,-0.588905652545048,0.200824405062155
"03_07",-0.100414781392756,3.23090303995746,0.0374282767788593,-0.0364702327880946,18.0451653605127,-2.52599515471022,-0.055231604943945,2.46293248433709,-1.64179059299423,1.40437485104383
"03_11",0.622621716448351,-2.3875375993782,-0.220711675547141,-0.0566441245847066,21.3779597967284,3.45316958455881,-0.126963636088419,7.4058070689338,-0.601056414402041,2.30257927923382
"03_12",0.551980739022108,1.83264363735271,-0.21362579685461,0.0924594944180988,12.6731152209234,-1.98742201459571,-0.272042538079973,1.02126073049638,-0.272403515899246,1.0433374180319
"03_18",-0.298720443001692,2.41208781370769,-0.703644675995965,-0.0936132086547393,23.7687228378602,0.691799491709574,-0.132896985500207,-2.2739889925681,-0.518893189776342,0.427786020965412
"03_19",0.214447406333742,4.48078818784818,-0.677648992294869,-0.123509170018035,26.4131025510736,4.34360437055311,-0.068859841907103,1.63912005357097,1.04220807811194,0.57017538040104
"03_20",-0.137845618302279,2.16171370100795,-0.217403521499562,-0.290795971094918,23.5250585414068,3.11916607331992,-0.180167166763304,0.611734259596918,0.535652068013493,-0.10090366652816
"05_01",-0.0532395994284347,4.88822043741797,-0.000199582949585258,-0.317478929327115,3.48014851937234,2.28779305168872,0.259748702638104,-4.74542628486646,0.384902281106345,-0.711597559936414
"05_04",0.0533955567309793,8.01636750412717,0.5330818948686,-0.178233513960563,4.30690105298053,8.44818067801967,0.694998386270692,5.55222909971003,-0.299791257441145,-0.267688626028392
"05_05",-1.35814368247328,7.5733070293584,-0.113151032926394,-0.471109158522249,2.87863337309099,4.2474437383204,0.341258222082053,-1.03827034641892,-1.75134155916182,-0.420827806009401
"05_06",-0.825053995561737,1.91356188526473,0.0889413774436098,0.0187717523106333,4.78180752136188,2.28238931065622,0.233948222488885,-4.95137939255799,-1.42268866065903,0.519618765618885
"05_07",0.883833994955644,0.635717657789791,0.776697054562934,-0.220172528176422,8.0359550263357,13.2543858495935,0.518223081902538,-2.47994210025963,-0.601698559640876,-0.0826492860428566
"05_09",0.366316397517413,1.48136795507198,0.550479704819702,0.102495704073736,3.44185092829757,16.4236669208246,0.455239114806201,2.26457039803246,0.0587502349741068,-0.0998746297849483
"05_10",0.0192212164635917,4.97331244957169,0.268326862649874,-0.0374701415825029,4.86316120898622,-0.416910888624337,0.475555094755497,1.02126073049638,0.576616471899642,-0.728985731728629
"05_13",0.642384233135017,7.30947496506463,-0.407522814716037,0.15012879809751,4.94451489661057,12.8865356040701,0.463546568764331,-1.10725867897094,-1.06664802061433,-0.280957059150991
"05_14",-0.138122269473379,4.39313963943271,-0.166895220607431,-0.18129599533718,6.49023496147313,6.09348670415028,0.411506186409883,-9.92588857267214,-1.12142350369813,-0.0606150890308415
"05_15",-0.723329620677553,2.8150695958547,0.112093294301097,-0.406933566148186,7.22241815009224,2.13792088230378,0.528601784163108,-3.30375453102575,-1.09403576215623,-0.986051363535469
"06_01",-0.223004939518324,1.95641383684902,-0.383111319661541,-0.28134876316652,7.79189396346266,-0.199716793381875,0.0598221222502828,-4.73845922343614,-1.20358672832383,0.938268508847169
"06_02",-0.495595627874042,5.32915177312359,-0.302204650338068,0.00213407901661102,3.15473376887496,-0.0266658424755785,0.172746375554283,1.22708452818526,-1.20358672832383,0.732616003401696
"06_04",0.750040302460313,4.38540400196419,-0.0859885512839579,0.118167497263138,7.95460133871135,4.81120598901352,0.170760021054653,5.3462759920185,-0.108077066647848,1.06312895858192
"06_05",-0.187119583076559,2.32772443533796,-0.0985430344548416,0.168193881177808,5.02586858423491,-1.06484878755766,0.200356703099149,-0.62636413103586,-1.77872930070372,0.850131720799109
"06_06",-0.0511692904029477,4.75671460045314,-0.178054761203772,0.00352370079201847,5.67669808522967,4.13657802354828,0.226874535669217,-0.83231723872739,0.481134509443121,0.666513412365651
"06_09",1.22977105850262,-0.812205122245161,0.297655602764251,0.00262182210845852,4.5725757305851,10.7160408753419,0.291804325754745,7.81771328431686,-0.737995122111539,1.58721656208727
"06_11",-0.533636526984424,4.10475973143969,0.426508643097818,-0.157434292338834,3.96512465365752,7.07938573971049,0.479347902744258,11.6019432266573,0.111024865687349,1.61027124413026
"06_16",0.522920059536729,2.31024339614195,0.129891568215674,-0.0463334289980505,5.79121014328327,10.2037900647365,0.379206829592173,2.66888559202862,-0.0533015835640488,1.05421750679546
"06_18",-0.986892114395897,-2.37507672565354,0.614437592193525,0.223971050686836,0.110125925203574,-0.841649079382571,0.0634655011078797,-3.09780142333422,-1.34052543603333,-0.910511420820691
"06_20",0.962918392694307,0.747257848794967,0.408620861463116,0.0248666693615405,13.3398400915362,0.678665390996144,0.44490730919971,1.43316694587944,-1.01187253753053,0.929280106473595
"07_03",-0.205313909467921,0.200159413495026,-0.033106553825935,0.0427817120179329,8.93246093212552,-1.08407439765177,0.077854723950852,1.22721383818791,-0.902321571362936,-0.13046029461937
"07_04",-0.242327823756198,-2.02743945943861,0.354115830984246,-0.0583144682136155,9.41896771594957,-1.24428781510271,0.389457651463983,-3.09780142333422,-1.09403576215623,-0.0840207392882333
"07_05",-0.582662824119187,-0.660390437903653,0.261387387583738,-0.0641110430891958,8.44272346445743,4.90790741501333,0.17125660967956,0.609354515113319,-1.61440285145233,-0.0826492860428566
"07_07",-0.174170466611108,5.59333095234977,-0.389129376750345,-0.0893771837571428,3.23608745649931,1.83180979995531,0.201873475926145,-0.847887211509137,-0.0806893251059484,-0.743675196403305
"07_08",-0.95638113750514,3.39261265796796,-0.342965694004745,-0.0919720470028741,3.84376042767547,5.06686853821298,0.304736967968395,-2.47994210025963,-0.354566740524944,-0.984912535183671
"07_12",-1.12020319607958,2.62634034237922,0.347115862167515,-0.165823625445791,-0.911754869637066,-3.5796178269656,0.195223213826051,1.43316694587944,-0.929709312904836,0.096051024386492
"07_14",-0.0837370631982915,-3.43646270254387,-0.0044997976117118,0.21004624827287,5.28104153753065,2.40583664098126,0.0901705389451464,2.66888559202862,-1.64179059299423,0.659763968029439
"07_15",-0.226455454560802,-3.31929091668139,0.246007781457191,0.0591465983842796,4.13097802036711,8.26441371389975,0.0154270991835386,-3.50970763871728,-0.00016062797149885,0.438826709908164
"07_17",0.514691870579679,-3.67365275878284,0.434348528363027,0.0242008837796833,12.870416245231,4.04275496077826,0.273404242769317,0.189598658338063,-0.737995122111539,-0.464575367584449
"07_18",-0.682473101293212,0.488246266572139,-0.0460163696225772,-0.0663511186405424,0.958184203017633,-2.83238744595416,-0.0186388804851265,-3.50970763871728,-0.135464808189747,1.34222878740078
"08_01",-1.87757998335416,-1.44102083637424,0.263166400736226,0.0674281048371284,1.73871250280294,-0.0253926486852124,-0.0517462230435459,0.197448299730259,-1.86089252532942,0.620129241787651
"08_03",-0.378278116429809,2.54432228445651,0.278788931958943,-0.177127130010957,5.51399070998098,5.36967430787102,0.135303593236246,1.63912005357097,0.384902281106345,0.930923776509831
"08_04",-0.789085939963878,4.61423225127202,0.268975245243434,-0.13070269995766,1.48179936551765,2.46918133652983,-0.027796884429162,7.4058070689338,-1.86089252532942,0.698773046521649
"08_05",0.177738520115843,-8.84325828333526,0.221905063500552,0.32624630400004,4.13097802036711,1.54991767252776,-0.0982916959203142,2.78331333295606,-1.51491769156171,1.65805227790632
"08_08",0.931537393694627,-3.61324514048514,-0.00856923839684115,-0.00759327341124158,-4.08574442969179,2.57702043467196,-0.0905945722342455,-3.92161385410034,-0.299791257441145,0.167071613426646
"08_09",-1.3821114713726,-3.45809275480218,0.854164810804211,-0.0657474171097221,1.03953789064198,4.58907443150117,0.450220345303686,9.4653381458491,-0.245015774357346,1.38972281395353
"08_10",-1.80325350173597,-6.30275237726613,0.480733127138396,-0.179794793759372,0.388708389647214,-0.923860980200834,0.00182057086106884,-2.47994210025963,-1.01187253753053,0.0128322343425414
"08_11",-0.830985690002848,-4.14700412581299,0.322729623057037,0.222389130418701,1.69036739163674,8.32640614942571,-0.141892177187206,5.63639947503586,-1.42268866065903,0.336000457185427
"08_15",-0.942121463267192,-2.59400285548963,-0.389173579150844,-0.108638317869628,2.65253810686295,-3.87178786129811,-0.127593500862226,-1.24422345411045,-0.381954482066844,0.25674429147782
"08_16",-1.9655109105917,-4.20542033145456,0.595947421676855,-0.131408485931309,1.20736314759378,-2.93509772216858,0.0411241739490063,5.14032288432697,-0.874933829821037,0.374393939088568
"09_01",-0.0592755688325298,-5.00430988310572,0.717524149192389,-0.145379072540811,6.16482021097575,7.82130146931318,0.172372144364709,2.46293248433709,-0.354566740524944,0.835442256124433
"09_03",-2.45582028661253,3.11250384687085,-0.185472708257637,-0.185821814712368,6.16482021097575,-3.24542776317653,0.232955797579873,-2.66348748374174,-1.09403576215623,0.504929300944208
"09_04",-0.457914676939591,2.62145046119934,-0.10764313056383,-0.193164396807401,3.21376777729008,2.47266346975907,0.224289312056751,0.609354515113319,-0.529354384467345,-0.055921654510741
"09_05",0.0316430706165103,1.57736760089156,0.199974676497284,-0.0979186888127294,4.61910014611318,6.51424768955806,0.303746454804922,-1.24422345411045,0.138412607229248,-0.266267594476315
"09_09",0.176011593985924,-6.47640818262178,-0.164016414284022,0.382267693159624,5.75805177285402,5.5167184013269,-0.104006071569467,5.96413531509309,-0.993503583092616,0.864821185473786
"09_10",-0.039325177647003,-3.06965444632514,0.0201643920186926,0.255794339455569,6.43857787742294,5.25881231850872,0.0670113962566659,3.49269802279473,-0.272403515899246,0.87289165872553
"09_11",-1.88690776419333,4.85065888122345,0.476283119018887,-0.0941217074267807,0.0632936391498313,6.83046842442459,0.408428229690855,4.93436977663544,-1.45007640220093,-1.11825654560756
"09_12",-1.55037690231285,-0.221787879417829,0.378813635026641,0.209781875705926,-0.236201183261528,0.965693561614694,0.325836423374203,4.11055734586932,-1.01187253753053,0.62978975067896
"09_13",-1.52208488134096,1.47512946230599,0.313836728426476,-0.127512089033369,-0.262121111347551,4.29909642869976,0.0645231281268336,5.75818220740156,-0.957097054446736,0.739960735739034
"09_16",-1.81278202369102,2.77137491983661,0.339825841429743,-0.161323973967183,2.58525795550454,-1.2763304985929,-0.0178734034468955,4.72841666894391,0.247963573396847,1.03375002923257
"10_03",-0.706077045465166,-0.665967264979145,0.431535143871363,0.00143926812890718,0.388708389647214,6.17188010217666,0.333641090024363,7.97074268219206,-0.217628032815446,1.20267887299135
"10_04",-0.719208977605832,0.209542292815289,0.558654090324707,-0.13911815265657,-0.829476047374654,2.28040736881794,0.0538198311848215,2.05102626895403,-1.12142350369813,0.857937599238377
"10_05",-0.738511886864453,-2.53025589489239,0.573819286474713,-0.0972238779250258,-4.00439074206745,3.65824275889601,0.182777465777418,8.02366639200839,-1.06664802061433,1.11454208494329
"10_06",-0.349983893081494,-0.163150829525367,0.22926847056268,-0.157672425155252,-1.15701167521535,10.4857117031823,0.155365773682515,2.00519893057066,-0.217628032815446,0.732616003401696
"10_09",-0.0465091932255157,0.0715589821350027,0.360523559954644,0.218593182990124,-1.34205455207435,9.20162700269849,0.187078237345994,9.87724436123216,-0.683219639027739,1.59035502048409
"10_10",-0.906897020937352,0.223631043900616,0.357603187420603,-0.234796433690369,-2.21460961433184,11.8291270488939,0.493840580419572,9.87724436123216,-0.327178998983045,1.19533414065401
"10_11",-0.83236589601984,1.13643626518594,0.188815135900943,-0.263978490973927,-0.262121111347551,3.60697446531171,0.123050933632785,-0.420411023344331,0.00147389951975052,0.967647438196522
"10_12",-0.0725624836663083,0.803803854039591,0.384804567624184,0.125810417027879,0.470062077271559,7.43927941073816,0.316856394502484,9.87724436123216,-0.166521378076034,1.08516315559394
"10_15",-1.3355009017496,-1.87080931099241,0.440022283655415,-0.0903854253003716,-0.343474798971896,-0.667519512279331,0.296416489022923,0.197448299730259,-0.601056414402041,0.578376624317592
"10_19",-0.801274231260639,0.151978972752768,0.661291754581478,-0.161059601400238,-2.54002436482923,8.1121757640321,0.433256768180838,8.64152571508298,-1.01187253753053,1.04683041699179
"11_04",0.733477830256422,4.77218587539018,-0.41449752758875,-0.0305220327054655,-2.94679280295095,0.575955114781723,-0.409354810562468,-4.3335200694834,-1.06664802061433,-0.831811984451365
"11_05",0.0385108812901591,5.09117729399703,0.0679479501222029,-0.285878522672522,-4.98063499355959,-6.242946439572,-0.231499059837665,-2.47994210025963,-0.765382863653438,-1.08153288392087
"11_06",0.480210026138577,3.22505838168624,0.335981577515192,-0.171568642909327,-9.61779518814729,1.35047543132656,-0.115495614917615,-0.329144276585537,-0.65583189748584,-0.692262070041937
"11_09",0.167305651005926,3.46291627172049,0.47944506843828,-0.0881780602556301,-2.91417152051006,-5.56534983377773,0.044412386043158,-3.09780142333422,-2.46342283925121,-0.801004990308423
"11_10",1.38145059221931,2.07960893649775,0.102758739839224,-0.373101481994971,-4.73657393068656,-4.81214114153865,-0.385284649974998,-0.778225599644461,-1.45007640220093,-1.33859851572771
"11_11",0.392967402358343,2.7020356528173,0.0326963058492058,-0.339273626086112,-6.03823293267609,-9.19444626002056,-0.176985688516847,-3.11256880680066,-2.51819832233501,-1.40470110676375
"11_12",0.314518904414983,3.31393594414799,-0.0523499737730433,-0.129019747928846,-7.50259930991431,-8.71023306831645,-0.430407735386662,-8.86448843869705,-0.190240291273547,-1.25780646001699
"11_13",1.05836537720046,0.443536376553247,0.302533219413354,-0.0733083855526899,-7.52428602427502,-7.04401352682669,-0.182827745353331,-5.98114493101563,-0.299791257441145,-1.3378982768421
"11_16",0.162393833154175,2.12549180910767,0.249920079900638,0.0149755970557478,-7.33989193466561,-2.52599515471022,-0.31342907571516,0.259260270202739,-1.75134155916182,-0.941982969511439
"11_19",0.600996498384026,6.81006089371806,-0.0330151254022456,-0.103101510008083,-5.63146449455436,-6.11477570561125,-0.126212187259449,-0.83231723872739,-1.28574995294953,-1.1256012779449
"12_03",-1.75779403041229,-8.08205300382824,-0.00577935324775587,0.481113994918582,-5.38740343168132,-1.31999175024836,-0.432098569583239,14.7144008361989,-0.0533015835640488,0.571031891980253
"12_04",-1.06286030085733,-10.5675832246843,0.0353714527012521,0.535054029885389,-3.19085386582399,-6.17089103886051,-0.405438811984172,10.8238288242719,-0.135464808189747,0.908889579497816
"12_05",-1.04359706948378,-8.25028003114977,-0.255754468768939,0.582165040390538,-0.38668491803369,-7.97325134804213,-0.411942457996974,11.7308223304559,-0.190240291273547,0.556713679800791
"12_07",-0.0765127698070753,-9.08640035946517,-0.307429211103493,0.695112078121801,-3.9230370544431,-11.4753839610436,-0.584050878616908,1.8450731612625,-0.0533015835640487,0.299276795498736
"12_09",-1.70122024829902,-9.50957103374175,0.116682692118326,0.498894612149282,-4.8179276183109,-5.76230618721918,-0.571548554095831,10.7010567919983,-1.12142350369813,0.58572135665493
"12_11",-1.73214173866994,-9.31856358710279,0.176029380244488,0.508450698505173,-0.83159692471797,-4.73074248962998,-0.329378646706693,15.8498844842865,0.138412607229249,0.402103048221472
"12_12",-0.953748261482008,-12.2795683078603,-0.317207080341599,0.629691246286128,0.0561062113072736,-7.92486826157456,-0.434356422730006,6.99390085355074,-1.50485188528473,-0.267249877851422
"12_15",-1.92878627164111,-10.6711366068387,0.0334587480941773,0.681834115509265,-2.94679280295095,-4.44855616412149,-0.528013568763535,9.05343193046604,-0.491505448234442,0.394758315884134
"12_16",-1.24496850682867,-10.2728579247797,0.0366772571414525,0.727988832169102,-2.37465814433164,-7.42852572870894,-0.393146730995868,14.2022596227543,0.768330662692939,0.633656231445234
"12_19",0.497476174192718,-13.4994888029596,0.442954276748898,0.499419028238995,-10.024563626269,-3.51931834290604,-0.577044804874389,9.67129125354063,-0.327178998983045,0.159726881089308
"13_01",0.250633919486838,-3.36544006727614,-0.560220811790979,0.43205370385127,-9.43521309566254,-17.4075842359977,-0.291081542414616,3.04268480041786,-1.12142350369813,-0.0616013789917266
"13_03",-0.451899532089045,-10.6852813625258,0.887904247570758,0.382505910065138,-11.0821615653855,-9.76764162349264,-0.22198212640033,1.02126073049638,-0.902321571362936,0.299276795498736
"13_05",-1.20505877588234,3.98467270588568,0.0893556606464531,-0.272384583215036,-17.7531639505819,-12.8757819220409,-0.192225757223822,1.74582746310886,-0.792770605195338,-0.552712155632509
"13_06",-0.161585771762226,-3.87244159767337,0.246705252744463,0.184869342482698,-10.9194541901368,-8.64614770133607,-0.326623145652853,-0.42041102334433,-0.820158346737237,-1.17701440430627
"13_08",0.205343097038796,-1.06822041334217,0.158334064702504,0.109294778975663,-12.139759504502,-11.7542879998843,-0.399323720339334,-2.68589520795116,-0.62844415594394,-1.1256012779449
"13_11",0.563022387158036,-8.32424835881361,0.520113997354821,0.277974001435001,-14.7430775084811,-12.4271843531782,-0.239322865394088,2.87483869972015,-0.245015774357346,-1.23577226300497
"13_12",0.68488733847029,-8.50801055023462,0.432333867200908,0.347316166508154,-7.27369440175376,-4.99328178345467,-0.113731303968261,2.66888559202862,-0.873088128540795,0.0665912204305597
"13_13",1.7336378132593,-5.77463759838533,-0.0742522147835805,0.212002450881357,-16.2887975733436,-13.9972758441974,-0.164034603236233,2.25697937664556,-0.792770605195338,-0.449885902909772
"13_18",-2.19738964682391,-4.03870520125372,1.17085470837896,-0.179211562674069,-21.332726206053,-15.2148978168246,-0.193040805552694,-4.95137939255799,-0.573668672860141,-2.05103755244952
"13_20",-1.11134439675983,-4.67422327074747,0.185839346327668,0.446535218914918,-10.1727107603504,-16.1653100322336,-0.254741354784765,5.89577094249766,-0.806150532174089,-0.256237128254656
"14_01",1.04254358981168,-8.87282169098098,-0.174717455059463,0.273169465767297,-11.1655250803912,-7.70855949963726,-0.427697651231974,-3.30375453102575,-0.773899468577664,-0.650652841231435
"14_03",0.339332634410877,-9.4553055784209,0.30587877278618,0.137333265836466,-12.139759504502,-10.9211782291394,-0.311795645244662,1.8450731612625,-0.874933829821037,0.100969022390601
"14_04",0.97107222414956,-9.70889546358264,0.107584483083884,0.0831086336965554,-9.95097331179851,-8.61242136147218,-0.369542732796002,-2.06803588487657,-0.929709312904836,0.0176814029124789
"14_05",0.705324715332068,-8.43093137849572,1.15919145968108,0.270132456958323,-8.35064584256526,-4.83306836600374,-0.208969397727602,-13.8073630232938,-0.929709312904836,0.738133589503451
"14_06",0.450805992250037,-10.3229508818476,0.193710206851708,0.0694821669071854,-12.8528626314499,-13.139851038499,-0.400555719672919,-2.2739889925681,-0.108077066647848,0.177568453907565
"14_07",1.01780026975656,-10.9853076479844,0.345048704249719,0.118862308150841,-9.37373412527426,-13.6191656608329,-0.447393499230395,-3.92161385410034,-0.929709312904836,0.0128322343425416
"14_09",0.821811015343844,-9.5774216287138,0.125345248759253,0.187648586033513,-13.1160037559942,-12.6194404541193,-0.427132683334162,-0.62636413103586,-1.47746414374283,0.211140007450676
"14_10",2.93560508857662,-8.78447839569558,0.303038760167916,0.262993473556832,2.25984320500716,-6.62278191051323,-0.340538146403924,3.28674491510321,-1.06664802061433,1.54788129284625
"14_12",1.18963591887194,-7.37276495018569,-0.15573568001109,0.113303821049211,-12.7092353178724,-6.66690442462584,-0.529330622340158,0.815307622804848,0.220575831854947,-0.0679598213681799
"14_14",0.742449169366863,-9.75534129048975,0.310872611173424,-0.00481402986042657,-10.5940394396394,-8.16550744898326,-0.433091746833054,-1.45017656180198,-1.1265186932222,-0.457230635247111
"15_04",-0.678413782685821,-5.16248179312666,0.426590979884269,0.292645170729839,-14.6617238208567,-10.8117514443055,-0.0376106967715587,1.63912005357097,-1.23097446986573,-0.420506973560419
"15_05",0.269839584204376,3.11055882226018,-0.16479602557907,0.0475946150480605,-16.0732358298997,-13.7729770597661,-0.260041866443715,2.05102626895403,-0.464117706692543,-1.08096012755159
"15_07",-0.494370411345878,-2.95629330826437,-0.0780496933032531,0.10670843930927,-20.1937745793122,-16.7529466243536,-0.447294181505413,-6.59900425409022,-0.217628032815446,-2.0657270171242
"15_08",-0.0208470231023769,-2.00906283160835,0.405471351146682,0.0598376778149796,-15.0058208687211,-17.7142271290592,-0.384719099278901,1.8450731612625,0.549228730357742,-1.72532165183306
"15_09",0.165523054264635,-15.9781301653323,1.73084420680589,0.759297552328537,-19.4615913906931,-15.7596234361577,-0.225021112996747,-1.65612966949351,-0.929709312904836,-1.39001164208908
"15_11",-1.40508904099823,-2.5673036961526,0.179331675921497,0.239786599820981,-12.6962783137125,-12.907824605531,-0.141372284804868,0.448970125799864,-0.62844415594394,-1.32002285801606
"15_16",0.542192752067329,-5.02593993536403,0.276095794204043,0.130632539558341,-15.8820291352219,-17.9705685969807,-0.345263353986466,-0.83231723872739,-0.757859362332654,-1.53690628883584
"15_18",0.749869369968639,-12.4207258979135,1.12058897918548,1.14681479634895,-12.7848365395807,-15.5353246517264,-0.415394251366831,2.25697937664556,-0.546280931318241,-1.50115608509848
"15_19",0.6793253719966,-7.81788170609716,1.26053758252573,0.122418929203403,-8.88561199952818,-16.1761783215302,-0.286269206617429,-8.04062668857486,-1.17619898678193,-1.3753221774144
"15_20",-1.60666147155178,-3.93040627669445,0.882101595448637,0.269636270782556,-16.1758940648401,-15.0546843993736,-0.146361474811375,0.197448299730259,-1.75134155916182,-0.817122519776688
"16_02",0.197011212646444,2.98686135181323,-0.080250336875411,0.170187707256218,4.04962433274276,4.76817299391292,0.24521198730128,4.93436977663544,-0.765382863653438,0.475550371594855
"16_03",-1.07114153695928,0.556263455046962,0.0946565121193144,-0.0951394452619145,-0.180767423723205,13.6442897434536,0.125868409363001,-2.47994210025963,-0.645223555807584,0.402103048221472
"16_04",0.306304067997714,-8.26576738705523,0.0528082348830352,0.343981035766858,12.1849930951773,4.81177936454277,-0.27319020961279,-0.83231723872739,-1.75134155916182,-0.0298802685776663
"16_05",-0.031156303156579,-1.40858846195703,0.213924102242711,0.0736996004500976,11.6968709694312,7.21498062630685,0.097463540018283,3.08079180741168,-0.162852549731647,0.438826709908164
"16_06",0.88212133554679,-3.92274685480369,0.2286771987082,0.21676647492691,17.1625174221863,8.48464638329206,-0.0130416515920844,0.815307622804848,0.549228730357742,0.121158526580004
"16_07",0.0280045243011797,-4.02233780834562,0.0599557670211278,0.153760486546342,9.6630287788226,3.75997367742874,-0.0128784524361976,0.448970125799864,-0.464117706692543,0.468205639257517
"16_10",-0.669501586014905,-1.70254268576078,0.235545712148121,0.0299265145247612,2.91067270600193,12.5399172274707,0.127457492962705,1.02126073049638,-0.573668672860141,0.5416529626309
"16_14",0.249025518292589,-7.86784574817095,0.190210078475486,0.112609010161508,12.103639407553,1.73568174948475,-0.286697420210278,-0.42041102334433,-0.957097054446736,0.380068851209457
"16_16",-1.57928594110875,-0.817066755460029,0.132890629261589,0.198581497949192,4.04962433274276,1.89589516693569,0.393982933793016,2.46293248433709,-0.65583189748584,0.0495558960292329
"16_17",0.54960532611756,-4.23782424032224,-0.307221579226476,0.263176346830917,7.38512552534093,3.53007202493526,-0.118279898496915,0.197448299730259,-1.75134155916182,0.747305468076373
"17_02",-1.11185761446051,2.18848296090461,0.231360884424494,-0.287602061155854,18.3678733546276,-0.0266658424755771,0.0201943499826521,-0.42041102334433,-1.12142350369813,-0.164211502360867
